user_id,age,gender,weight_kg,height_cm,goal,activity_level,join_date
U027813,39,female,75.4,163.0,muscle_gain,moderate,2023-10-27
U027814,25,female,93.0,160.0,maintenance,light,2022-10-03
U027815,55,male,96.8,188.0,muscle_gain,sedentary,2023-01-23
U027816,35,female,73.0,157.0,weight_loss,moderate,2023-07-10
U027817,45,male,105.7,172.0,muscle_gain,sedentary,2023-09-23
U027818,45,female,69.1,173.0,weight_loss,sedentary,2023-10-30
U027819,28,female,74.1,163.0,muscle_gain,sedentary,2023-04-10
U027820,29,female,65.8,167.0,weight_loss,active,2023-01-26
U027821,19,female,84.5,194.0,maintenance,light,2022-09-22
U027822,54,female,110.0,159.0,maintenance,active,2023-07-22
U027823,21,male,94.5,193.0,weight_loss,active,2023-09-13
U027824,58,female,80.9,190.0,weight_loss,active,2023-01-07
U027825,62,female,109.1,178.0,muscle_gain,moderate,2022-10-31
U027826,62,male,57.7,191.0,maintenance,moderate,2022-12-09
U027827,64,female,70.7,165.0,weight_loss,moderate,2023-03-14
U027828,51,male,101.1,164.0,weight_loss,light,2023-10-14
U027829,40,male,83.8,157.0,maintenance,active,2023-03-23
U027830,30,male,55.3,171.0,weight_loss,sedentary,2023-01-26
U027831,24,female,80.1,159.0,muscle_gain,moderate,2023-08-10
U027832,49,male,56.2,191.0,maintenance,moderate,2022-12-15
U027833,40,female,86.5,189.0,muscle_gain,light,2023-07-10
U027834,25,female,89.8,194.0,weight_loss,sedentary,2023-11-16
U027835,64,female,66.1,172.0,muscle_gain,light,2023-05-15
U027836,64,male,109.3,181.0,weight_loss,moderate,2022-09-22
U027837,54,male,100.9,180.0,weight_loss,active,2023-06-12
U027838,51,female,80.5,185.0,muscle_gain,active,2022-12-27
U027839,46,female,72.0,167.0,maintenance,light,2023-09-10
U027840,54,male,55.7,,muscle_gain,light,2022-12-12
U027841,40,female,93.1,176.0,muscle_gain,sedentary,2023-04-04
U027842,55,male,69.5,170.0,weight_loss,moderate,2022-10-14
U027843,46,female,76.7,162.0,muscle_gain,active,2023-04-15
U027844,61,male,78.6,186.0,muscle_gain,light,2023-06-02
U027845,22,male,102.0,172.0,muscle_gain,light,2022-08-02
U027846,57,male,101.8,187.0,muscle_gain,sedentary,2023-03-17
U027847,28,male,97.7,192.0,maintenance,moderate,2023-06-29
U027848,31,female,97.2,184.0,maintenance,active,2023-07-05
U027849,59,male,82.2,167.0,weight_loss,moderate,2023-01-02
U027850,19,female,98.5,167.0,weight_loss,moderate,2022-12-06
U027851,52,male,102.2,158.0,weight_loss,sedentary,2022-10-11
U027852,62,male,82.4,194.0,weight_loss,moderate,2023-05-11
U027853,52,female,104.5,160.0,muscle_gain,active,2023-05-02
U027854,59,male,109.5,191.0,weight_loss,moderate,2022-10-15
U027855,45,female,64.6,169.0,muscle_gain,light,2022-08-13
U027856,25,female,108.8,181.0,maintenance,sedentary,2023-08-04
U027857,49,male,68.5,186.0,weight_loss,light,2022-10-22
U027858,21,female,106.4,161.0,maintenance,moderate,2022-07-16
U027859,62,female,101.8,185.0,muscle_gain,active,2022-09-25
U027860,24,male,105.4,178.0,muscle_gain,light,2023-06-27
U027861,56,female,80.4,156.0,muscle_gain,moderate,2022-12-26
U027862,44,female,63.3,,weight_loss,light,2023-06-18
U027863,54,male,67.2,161.0,muscle_gain,moderate,2023-08-17
U027864,34,female,71.8,155.0,weight_loss,sedentary,2023-08-01
U027865,27,male,68.7,192.0,weight_loss,moderate,2023-04-10
U027866,21,female,108.2,162.0,muscle_gain,light,2023-09-17
U027867,40,male,63.6,158.0,weight_loss,light,2022-12-07
U027868,31,female,92.7,184.0,weight_loss,moderate,2023-09-14
U027869,22,female,83.1,173.0,muscle_gain,moderate,2023-11-14
U027870,19,male,56.9,191.0,muscle_gain,sedentary,2023-10-23
U027871,63,female,66.6,174.0,maintenance,moderate,2023-11-02
U027872,41,male,106.3,167.0,muscle_gain,active,2023-02-05
U027873,35,female,99.9,186.0,muscle_gain,light,2022-09-10
U027874,44,male,87.2,156.0,muscle_gain,light,2023-10-03
U027875,41,male,59.2,167.0,maintenance,light,2023-09-18
U027876,46,female,62.6,162.0,weight_loss,sedentary,2023-10-08
U027877,28,male,95.2,186.0,weight_loss,light,2023-04-17
U027878,35,male,96.6,168.0,muscle_gain,sedentary,2023-09-29
U027879,21,female,107.7,175.0,weight_loss,active,2023-09-17
U027880,50,female,66.3,187.0,muscle_gain,sedentary,2022-11-27
U027881,31,male,90.7,190.0,weight_loss,sedentary,2023-10-26
U027882,61,male,78.7,175.0,maintenance,light,2023-07-11
U027883,59,male,61.3,160.0,weight_loss,moderate,2022-11-03
U027884,49,female,73.5,159.0,weight_loss,light,2023-06-15
U027885,21,male,75.2,184.0,weight_loss,light,2022-12-15
U027886,37,male,79.9,182.0,maintenance,moderate,2023-06-22
U027887,38,male,71.1,191.0,weight_loss,light,2023-02-09
U027888,20,female,85.4,166.0,maintenance,active,2023-08-02
U027889,42,male,88.4,165.0,maintenance,moderate,2022-11-30
U027890,21,male,77.7,160.0,muscle_gain,light,2023-03-31
U027891,64,female,75.5,174.0,weight_loss,light,2023-04-24
U027892,28,male,91.1,181.0,weight_loss,sedentary,2023-05-07
U027893,33,female,58.0,183.0,weight_loss,light,2023-10-01
U027894,53,male,102.7,163.0,muscle_gain,active,2022-08-13
U027895,23,female,108.6,194.0,weight_loss,sedentary,2023-01-07
U027896,48,female,58.0,161.0,maintenance,light,2022-12-25
U027897,57,male,94.0,175.0,weight_loss,sedentary,2022-08-07
U027898,30,male,68.9,172.0,maintenance,moderate,2022-12-24
U027899,40,female,78.7,169.0,maintenance,active,2023-02-23
U027900,21,female,69.9,156.0,weight_loss,light,2022-11-24
U027901,54,male,66.8,187.0,weight_loss,sedentary,2023-02-05
U027902,59,male,79.3,165.0,maintenance,active,2023-07-01
U027903,54,female,75.4,160.0,weight_loss,moderate,2022-08-10
U027904,61,male,78.4,167.0,weight_loss,light,2022-12-04
U027905,50,male,99.4,171.0,muscle_gain,moderate,2023-08-17
U027906,59,male,108.8,179.0,muscle_gain,active,2022-08-31
U027907,46,male,62.9,159.0,weight_loss,light,2023-04-04
U027908,54,female,95.9,168.0,weight_loss,active,2023-01-01
U027909,36,male,85.2,183.0,muscle_gain,sedentary,2023-11-15
U027910,37,male,75.5,184.0,weight_loss,sedentary,2023-05-30
U027911,49,female,91.3,166.0,maintenance,sedentary,2023-09-13
U027912,61,female,103.5,181.0,weight_loss,active,2023-05-16
U027913,33,male,90.3,185.0,weight_loss,sedentary,2023-08-26
U027914,22,male,93.7,183.0,muscle_gain,active,2023-06-09
U027915,63,female,63.2,181.0,weight_loss,sedentary,2023-10-30
U027916,29,male,94.2,159.0,muscle_gain,active,2023-11-07
U027917,62,female,109.2,163.0,muscle_gain,light,2023-11-16
U027918,38,male,107.8,180.0,weight_loss,moderate,2022-09-28
U027919,31,male,77.5,181.0,weight_loss,light,2022-09-22
U027920,54,male,103.5,169.0,muscle_gain,moderate,2022-10-17
U027921,39,male,87.5,169.0,muscle_gain,light,2023-07-26
U027922,47,male,61.5,188.0,muscle_gain,moderate,2023-05-17
U027923,40,male,108.8,168.0,weight_loss,light,2023-08-29
U027924,22,female,88.7,156.0,weight_loss,moderate,2022-10-12
U027925,46,male,60.8,160.0,weight_loss,active,2023-03-23
U027926,47,male,86.5,170.0,maintenance,moderate,2023-04-09
U027927,35,male,94.7,163.0,weight_loss,light,2022-12-30
U027928,63,male,68.0,170.0,muscle_gain,light,2022-07-26
U027929,18,female,92.5,,weight_loss,moderate,2023-05-13
U027930,56,female,108.1,173.0,muscle_gain,sedentary,2022-10-27
U027931,34,male,67.7,162.0,weight_loss,light,2022-12-04
U027932,20,male,82.0,175.0,weight_loss,moderate,2022-09-17
U027933,59,female,72.3,157.0,weight_loss,active,2023-06-20
U027934,24,male,76.3,169.0,muscle_gain,sedentary,2023-04-16
U027935,44,male,101.0,156.0,muscle_gain,light,2023-09-25
U027936,45,female,100.3,176.0,weight_loss,active,2022-10-11
U027937,61,female,55.5,171.0,muscle_gain,active,2023-06-18
U027938,48,male,61.7,170.0,weight_loss,moderate,2022-11-16
U027939,32,male,74.2,168.0,muscle_gain,active,2022-07-26
U027940,25,female,71.7,159.0,muscle_gain,light,2022-12-05
U027941,23,female,60.1,175.0,weight_loss,sedentary,2023-04-30
U027942,45,male,92.8,170.0,weight_loss,light,2022-12-30
U027943,21,male,90.3,185.0,weight_loss,moderate,2023-06-24
U027944,47,female,68.6,186.0,weight_loss,sedentary,2022-07-30
U027945,60,male,74.9,170.0,weight_loss,moderate,2022-08-21
U027946,34,female,81.8,163.0,maintenance,moderate,2022-11-13
U027947,51,female,57.5,191.0,maintenance,moderate,2023-02-15
U027948,23,female,63.5,163.0,muscle_gain,light,2022-09-14
U027949,53,male,90.6,175.0,muscle_gain,light,2022-12-09
U027950,52,female,81.7,162.0,weight_loss,sedentary,2023-08-30
U027951,56,female,88.0,178.0,muscle_gain,moderate,2023-11-29
U027952,56,male,108.5,170.0,muscle_gain,active,2022-09-13
U027953,33,female,96.6,185.0,weight_loss,sedentary,2022-10-27
U027954,19,female,108.3,174.0,muscle_gain,light,2023-09-09
U027955,25,male,87.5,159.0,weight_loss,sedentary,2022-08-01
U027956,32,female,55.1,156.0,maintenance,light,2023-07-27
U027957,44,male,60.2,157.0,muscle_gain,light,2023-05-04
U027958,33,male,93.3,186.0,weight_loss,moderate,2023-10-16
U027959,18,female,71.8,179.0,muscle_gain,light,2023-03-28
U027960,27,female,77.8,189.0,weight_loss,sedentary,2022-09-10
U027961,24,female,92.1,184.0,maintenance,moderate,2022-07-14
U027962,27,female,73.3,,weight_loss,active,2023-06-14
U027963,29,female,103.1,183.0,weight_loss,moderate,2023-09-18
U027964,34,male,76.3,156.0,weight_loss,sedentary,2023-11-11
U027965,62,male,57.4,160.0,weight_loss,light,2022-09-06
U027966,29,female,109.1,183.0,weight_loss,light,2023-09-22
U027967,32,female,81.9,190.0,weight_loss,active,2023-08-02
U027968,63,male,74.3,176.0,muscle_gain,active,2023-03-15
U027969,49,female,104.5,160.0,muscle_gain,moderate,2023-01-27
U027970,49,female,102.3,183.0,muscle_gain,active,2023-03-24
U027971,43,female,57.1,171.0,maintenance,sedentary,2022-07-30
U027972,31,male,99.5,186.0,maintenance,light,2023-07-13
U027973,43,male,81.9,172.0,weight_loss,moderate,2022-08-25
U027974,22,male,92.0,179.0,weight_loss,moderate,2023-08-21
U027975,55,male,63.0,172.0,weight_loss,light,2022-11-28
U027976,63,female,91.7,165.0,weight_loss,light,2023-09-01
U027977,21,female,67.7,159.0,maintenance,sedentary,2023-05-03
U027978,45,female,61.5,181.0,weight_loss,moderate,2023-11-13
U027979,18,male,62.4,160.0,weight_loss,light,2022-11-03
U027980,30,female,71.5,165.0,maintenance,light,2023-11-28
U027981,60,male,109.5,194.0,weight_loss,active,2023-01-13
U027982,20,female,58.0,183.0,weight_loss,sedentary,2023-06-01
U027983,42,male,73.2,186.0,muscle_gain,sedentary,2022-12-03
U027984,59,female,83.9,158.0,weight_loss,light,2023-06-10
U027985,33,female,66.4,159.0,weight_loss,sedentary,2022-10-19
U027986,38,female,107.9,172.0,weight_loss,moderate,2023-01-22
U027987,30,female,80.3,162.0,muscle_gain,light,2023-05-26
U027988,61,female,93.1,177.0,weight_loss,light,2023-06-13
U027989,53,female,74.8,192.0,weight_loss,,2023-12-01
U027990,25,female,65.7,166.0,muscle_gain,active,2023-10-10
U027991,61,female,71.7,175.0,weight_loss,sedentary,2023-03-30
U027992,36,female,70.4,176.0,muscle_gain,moderate,2022-11-02
U027993,64,male,101.6,186.0,weight_loss,light,2022-10-06
U027994,33,male,55.8,182.0,maintenance,moderate,2022-07-24
U027995,29,male,104.2,172.0,weight_loss,light,2023-03-21
U027996,37,male,76.6,157.0,weight_loss,active,2023-08-21
U027997,35,male,88.9,184.0,weight_loss,moderate,2023-08-16
U027998,29,male,99.3,167.0,maintenance,light,2023-09-18
U027999,42,female,80.4,155.0,maintenance,light,2023-06-15
U028000,28,female,60.1,,muscle_gain,sedentary,2022-12-19
U028001,39,male,84.8,193.0,maintenance,moderate,2022-12-30
U028002,63,male,61.7,180.0,weight_loss,sedentary,2022-09-19
U028003,51,female,100.4,171.0,weight_loss,light,2022-11-20
U028004,30,female,90.6,186.0,muscle_gain,active,2022-11-17
U028005,63,female,87.6,176.0,weight_loss,light,2023-03-19
U028006,55,female,55.0,193.0,weight_loss,moderate,2023-07-15
U028007,29,male,107.8,179.0,weight_loss,moderate,2023-03-06
U028008,56,male,62.2,186.0,weight_loss,sedentary,2023-05-16
U028009,53,female,65.1,178.0,weight_loss,sedentary,2022-09-03
U028010,45,male,109.2,162.0,muscle_gain,light,2023-03-07
U028011,44,male,59.9,184.0,weight_loss,light,2022-07-12
U028012,56,female,95.8,167.0,weight_loss,moderate,2023-02-03
U028013,30,female,60.2,177.0,muscle_gain,sedentary,2023-01-23
U028014,60,female,95.3,191.0,weight_loss,active,2022-08-15
U028015,57,female,103.9,167.0,weight_loss,moderate,2023-01-23
U028016,44,male,74.2,184.0,weight_loss,sedentary,2023-08-24
U028017,48,female,72.2,160.0,muscle_gain,sedentary,2023-04-24
U028018,19,female,106.3,184.0,muscle_gain,active,2022-11-03
U028019,35,male,59.1,188.0,muscle_gain,active,2022-08-03
U028020,43,female,74.1,171.0,weight_loss,active,2022-11-23
U028021,59,female,90.9,178.0,muscle_gain,moderate,2022-10-19
U028022,48,male,92.8,163.0,muscle_gain,sedentary,2023-11-12
U028023,55,female,79.9,173.0,weight_loss,moderate,2023-04-14
U028024,39,female,102.0,185.0,weight_loss,moderate,2022-07-27
U028025,53,male,101.7,179.0,weight_loss,light,2022-11-29
U028026,36,female,99.9,187.0,weight_loss,moderate,2023-02-03
U028027,31,female,64.4,192.0,weight_loss,light,2023-02-25
U028028,31,male,90.6,191.0,muscle_gain,light,2023-07-07
U028029,46,male,101.8,189.0,weight_loss,light,2023-03-02
U028030,34,female,60.2,186.0,weight_loss,moderate,2022-07-10
U028031,54,female,68.5,176.0,muscle_gain,light,2022-11-11
U028032,26,female,108.8,157.0,weight_loss,moderate,2023-04-13
U028033,18,female,80.4,165.0,muscle_gain,sedentary,2023-11-10
U028034,21,male,84.2,178.0,maintenance,active,2023-07-10
U028035,24,male,74.3,188.0,maintenance,active,2023-06-15
U028036,28,male,76.6,184.0,weight_loss,active,2023-11-23
U028037,31,female,104.2,169.0,weight_loss,sedentary,2023-05-08
U028038,59,male,66.5,165.0,weight_loss,moderate,2023-02-04
U028039,36,female,70.4,174.0,muscle_gain,light,2023-01-15
U028040,57,female,82.5,178.0,muscle_gain,moderate,2022-07-26
U028041,20,male,72.1,164.0,weight_loss,sedentary,2022-10-23
U028042,25,male,104.1,193.0,muscle_gain,sedentary,2023-10-31
U028043,46,male,89.8,189.0,muscle_gain,sedentary,2023-04-04
U028044,54,female,82.7,185.0,weight_loss,moderate,2022-10-04
U028045,60,male,88.2,181.0,weight_loss,sedentary,2022-09-09
U028046,26,female,56.1,159.0,muscle_gain,active,2023-05-03
U028047,36,male,95.8,166.0,maintenance,sedentary,2022-08-14
U028048,29,female,73.4,188.0,weight_loss,active,2023-04-09
U028049,44,male,88.5,165.0,weight_loss,light,2022-08-21
U028050,54,female,100.8,183.0,muscle_gain,sedentary,2022-09-06
U028051,42,female,74.0,181.0,weight_loss,moderate,2023-01-25
U028052,62,male,57.0,170.0,maintenance,light,2023-02-13
U028053,55,female,55.1,169.0,weight_loss,active,2023-08-06
U028054,34,male,102.3,167.0,weight_loss,moderate,2022-08-17
U028055,61,female,85.1,187.0,weight_loss,moderate,2023-06-24
U028056,50,male,90.8,159.0,weight_loss,active,2022-10-01
U028057,56,male,87.8,184.0,muscle_gain,light,2023-02-03
U028058,31,female,64.3,180.0,maintenance,active,2023-08-10
U028059,45,male,57.1,163.0,weight_loss,moderate,2023-04-16
U028060,35,female,68.4,159.0,muscle_gain,moderate,2023-07-20
U028061,50,female,109.5,189.0,weight_loss,active,2023-07-02
U028062,59,male,78.0,193.0,weight_loss,sedentary,2022-09-02
U028063,32,male,105.9,194.0,muscle_gain,moderate,2023-01-03
U028064,28,female,69.3,155.0,weight_loss,sedentary,2022-09-22
U028065,53,female,94.3,193.0,weight_loss,light,2023-11-13
U028066,32,female,56.4,157.0,weight_loss,moderate,2022-10-10
U028067,47,female,55.7,163.0,weight_loss,sedentary,2023-08-07
U028068,32,female,80.6,180.0,muscle_gain,moderate,2022-12-25
U028069,40,male,90.7,156.0,muscle_gain,light,2022-08-26
U028070,60,male,107.9,182.0,muscle_gain,active,2023-02-09
U028071,32,female,56.6,174.0,muscle_gain,sedentary,2023-07-25
U028072,46,female,109.3,,muscle_gain,moderate,2023-05-14
U028073,28,female,80.9,168.0,weight_loss,sedentary,2023-07-20
U028074,62,male,97.2,156.0,weight_loss,moderate,2023-11-30
U028075,35,male,90.5,175.0,weight_loss,light,2023-03-06
U028076,57,male,68.6,173.0,muscle_gain,sedentary,2023-08-07
U028077,48,female,73.3,169.0,weight_loss,sedentary,2023-11-12
U028078,26,male,87.5,186.0,muscle_gain,light,2023-08-11
U028079,39,male,60.3,190.0,muscle_gain,light,2022-08-02
U028080,28,male,97.6,168.0,weight_loss,sedentary,2022-10-08
U028081,34,male,99.0,189.0,muscle_gain,active,2023-04-16
U028082,50,female,100.1,163.0,weight_loss,sedentary,2023-08-02
U028083,28,female,101.7,188.0,maintenance,moderate,2023-05-13
U028084,56,male,92.9,191.0,muscle_gain,light,2023-12-01
U028085,25,male,95.9,185.0,muscle_gain,moderate,2023-04-26
U028086,21,female,87.4,179.0,muscle_gain,moderate,2023-11-08
U028087,53,female,67.5,164.0,muscle_gain,sedentary,2022-07-30
U028088,36,male,59.6,188.0,muscle_gain,active,2023-10-25
U028089,41,male,64.8,169.0,muscle_gain,sedentary,2022-10-18
U028090,58,male,65.6,156.0,muscle_gain,active,2022-10-17
U028091,35,female,96.7,192.0,muscle_gain,sedentary,2023-07-15
U028092,50,male,107.1,180.0,weight_loss,light,2023-03-03
U028093,63,female,99.8,189.0,maintenance,light,2022-10-12
U028094,53,male,109.6,186.0,muscle_gain,light,2022-08-29
U028095,27,male,57.4,186.0,weight_loss,moderate,2023-02-26
U028096,31,female,56.8,182.0,weight_loss,moderate,2022-08-08
U028097,24,male,92.6,181.0,muscle_gain,sedentary,2023-05-03
U028098,29,male,56.4,169.0,weight_loss,moderate,2023-11-24
U028099,39,male,104.0,178.0,maintenance,moderate,2023-03-21
U028100,44,male,81.0,175.0,weight_loss,active,2022-09-14
U028101,54,male,105.8,155.0,weight_loss,light,2022-08-02
U028102,28,female,68.7,175.0,muscle_gain,moderate,2022-11-22
U028103,53,male,90.3,177.0,muscle_gain,moderate,2022-10-22
U028104,30,female,93.4,176.0,maintenance,moderate,2022-11-05
U028105,49,female,70.8,185.0,weight_loss,sedentary,2023-01-09
U028106,25,female,75.2,183.0,weight_loss,light,2022-10-25
U028107,24,female,85.3,193.0,muscle_gain,,2023-06-29
U028108,60,male,76.1,155.0,maintenance,moderate,2022-11-04
U028109,60,female,82.0,155.0,weight_loss,moderate,2023-01-29
U028110,34,female,80.1,172.0,weight_loss,light,2022-12-28
U028111,39,female,91.6,165.0,muscle_gain,light,2023-11-06
U028112,63,female,59.5,191.0,muscle_gain,moderate,2023-03-23
U028113,51,female,107.6,160.0,maintenance,active,2022-07-14
U028114,37,female,60.7,166.0,weight_loss,moderate,2023-02-08
U028115,25,female,73.6,189.0,muscle_gain,moderate,2023-08-15
U028116,39,male,55.5,162.0,muscle_gain,light,2023-03-04
U028117,44,male,99.9,155.0,weight_loss,active,2022-12-29
U028118,51,male,61.2,156.0,maintenance,moderate,2023-02-23
U028119,38,female,70.3,189.0,weight_loss,active,2023-07-08
U028120,32,male,79.8,188.0,weight_loss,light,2022-10-29
U028121,22,female,101.4,170.0,muscle_gain,active,2023-10-04
U028122,55,male,97.2,162.0,muscle_gain,active,2022-09-21
U028123,34,male,63.2,160.0,muscle_gain,light,2023-08-04
U028124,25,male,79.6,194.0,weight_loss,moderate,2022-08-16
U028125,36,male,73.3,158.0,maintenance,active,2022-07-14
U028126,22,female,107.2,177.0,weight_loss,moderate,2023-05-17
U028127,40,male,102.1,168.0,weight_loss,light,2023-02-18
U028128,36,female,63.3,179.0,weight_loss,light,2022-11-26
U028129,31,male,78.6,190.0,weight_loss,light,2023-06-17
U028130,27,male,79.5,188.0,maintenance,moderate,2023-09-03
U028131,48,female,107.9,192.0,weight_loss,active,2023-02-26
U028132,30,female,98.7,166.0,maintenance,active,2023-01-01
U028133,39,female,99.5,175.0,muscle_gain,active,2023-08-22
U028134,54,female,75.2,169.0,muscle_gain,sedentary,2023-11-25
U028135,56,female,93.3,171.0,weight_loss,moderate,2022-12-17
U028136,27,male,72.6,178.0,weight_loss,moderate,2023-04-27
U028137,48,female,100.3,182.0,weight_loss,active,2023-10-23
U028138,60,female,107.8,185.0,weight_loss,light,2023-06-17
U028139,52,female,88.6,185.0,weight_loss,active,2023-01-05
U028140,30,female,84.1,175.0,weight_loss,moderate,2023-07-30
U028141,47,female,103.0,187.0,weight_loss,moderate,2022-08-05
U028142,51,female,104.8,164.0,weight_loss,sedentary,2023-04-01
U028143,53,male,60.0,156.0,muscle_gain,light,2023-11-22
U028144,52,female,93.4,165.0,weight_loss,light,2023-10-13
U028145,64,female,89.6,169.0,muscle_gain,active,2023-09-27
U028146,21,male,66.6,179.0,muscle_gain,active,2022-08-13
U028147,21,male,61.9,188.0,weight_loss,moderate,2022-11-14
U028148,64,male,70.7,177.0,weight_loss,active,2022-11-23
U028149,23,male,64.3,182.0,weight_loss,light,2023-07-23
U028150,45,male,68.3,158.0,muscle_gain,moderate,2023-09-07
U028151,47,male,105.5,157.0,maintenance,moderate,2022-12-31
U028152,44,female,105.4,168.0,weight_loss,sedentary,2023-07-06
U028153,22,male,68.9,183.0,muscle_gain,moderate,2022-12-24
U028154,61,female,66.1,175.0,weight_loss,light,2023-07-24
U028155,56,male,80.0,171.0,maintenance,,2023-05-04
U028156,52,male,91.5,160.0,weight_loss,light,2023-09-11
U028157,56,male,62.6,159.0,weight_loss,moderate,2022-08-26
U028158,61,female,100.0,155.0,weight_loss,moderate,2023-04-28
U028159,32,male,59.0,164.0,weight_loss,moderate,2023-08-20
U028160,36,male,61.2,159.0,muscle_gain,moderate,2022-11-24
U028161,47,male,90.0,182.0,maintenance,light,2023-09-10
U028162,55,male,66.2,186.0,muscle_gain,moderate,2023-05-31
U028163,49,male,67.6,161.0,weight_loss,sedentary,2023-10-14
U028164,57,male,103.2,156.0,muscle_gain,light,2022-11-06
U028165,46,female,75.0,176.0,weight_loss,moderate,2022-08-12
U028166,23,male,105.7,182.0,muscle_gain,sedentary,2023-07-08
U028167,43,male,61.0,187.0,muscle_gain,moderate,2023-06-27
U028168,44,male,106.2,193.0,muscle_gain,sedentary,2022-07-10
U028169,52,male,105.3,185.0,muscle_gain,sedentary,2023-02-28
U028170,45,male,84.7,188.0,muscle_gain,sedentary,2022-12-13
U028171,22,female,96.7,164.0,maintenance,moderate,2023-02-25
U028172,58,male,79.0,182.0,weight_loss,sedentary,2023-01-09
U028173,33,female,97.1,178.0,weight_loss,active,2023-10-28
U028174,58,female,68.4,168.0,weight_loss,moderate,2023-10-24
U028175,35,male,104.7,190.0,maintenance,light,2022-07-17
U028176,30,male,98.4,156.0,maintenance,moderate,2023-09-14
U028177,60,male,95.3,188.0,weight_loss,active,2022-09-11
U028178,42,female,99.3,189.0,muscle_gain,moderate,2023-10-01
U028179,27,female,74.0,165.0,maintenance,moderate,2022-09-22
U028180,46,male,65.4,186.0,maintenance,sedentary,2022-08-10
U028181,27,male,74.5,192.0,muscle_gain,active,2023-12-01
U028182,23,female,57.1,190.0,weight_loss,moderate,2022-08-01
U028183,33,female,69.9,171.0,weight_loss,sedentary,2023-08-02
U028184,42,female,88.4,175.0,weight_loss,sedentary,2023-10-30
U028185,61,male,101.6,185.0,weight_loss,moderate,2022-10-30
U028186,21,male,106.2,159.0,maintenance,moderate,2022-11-03
U028187,54,male,94.7,176.0,weight_loss,moderate,2022-10-22
U028188,51,female,104.1,183.0,weight_loss,moderate,2022-11-09
U028189,36,male,71.0,155.0,muscle_gain,active,2022-08-06
U028190,50,male,92.3,184.0,weight_loss,moderate,2023-07-17
U028191,21,female,108.7,180.0,weight_loss,active,2022-07-26
U028192,61,male,88.6,176.0,maintenance,active,2023-09-02
U028193,51,female,78.5,164.0,muscle_gain,light,2023-10-05
U028194,29,male,69.4,167.0,muscle_gain,active,2022-11-06
U028195,48,male,72.3,179.0,muscle_gain,sedentary,2023-04-15
U028196,33,male,66.1,169.0,maintenance,sedentary,2023-06-13
U028197,19,male,93.7,155.0,muscle_gain,moderate,2023-10-01
U028198,19,male,94.8,165.0,muscle_gain,sedentary,2023-03-21
U028199,53,male,97.9,189.0,weight_loss,sedentary,2022-11-05
U028200,23,male,80.7,167.0,muscle_gain,moderate,2022-10-01
U028201,40,female,62.6,173.0,weight_loss,light,2022-10-29
U028202,56,female,78.2,166.0,muscle_gain,,2023-03-04
U028203,64,male,96.2,163.0,maintenance,active,2023-04-08
U028204,61,female,102.1,174.0,weight_loss,sedentary,2023-03-16
U028205,54,female,59.5,172.0,weight_loss,sedentary,2023-10-01
U028206,63,male,68.4,179.0,muscle_gain,moderate,2023-03-31
U028207,33,female,107.9,160.0,weight_loss,moderate,2022-12-25
U028208,60,male,78.8,159.0,weight_loss,light,2023-01-22
U028209,61,male,58.9,192.0,weight_loss,light,2023-07-13
U028210,36,female,66.2,166.0,weight_loss,,2022-10-26
U028211,41,male,100.5,156.0,weight_loss,,2023-10-21
U028212,44,female,96.8,157.0,maintenance,light,2023-06-03
U028213,24,female,67.0,180.0,weight_loss,light,2022-10-25
U028214,47,female,60.6,185.0,muscle_gain,light,2023-10-16
U028215,58,female,59.4,160.0,weight_loss,moderate,2023-06-05
U028216,31,female,82.5,184.0,weight_loss,light,2023-09-03
U028217,61,female,93.3,186.0,weight_loss,sedentary,2023-05-18
U028218,32,female,72.8,172.0,weight_loss,active,2022-10-16
U028219,29,female,59.7,193.0,muscle_gain,moderate,2023-08-28
U028220,46,male,82.1,163.0,weight_loss,light,2023-02-26
U028221,40,male,67.0,189.0,weight_loss,sedentary,2022-08-06
U028222,30,female,65.0,163.0,weight_loss,active,2023-07-27
U028223,26,female,97.6,160.0,maintenance,light,2022-11-26
U028224,41,female,88.2,189.0,muscle_gain,sedentary,2023-11-23
U028225,56,male,72.3,,weight_loss,light,2022-08-23
U028226,47,female,80.3,184.0,maintenance,moderate,2022-08-22
U028227,18,female,67.3,180.0,weight_loss,light,2023-01-19
U028228,27,female,85.9,164.0,maintenance,active,2022-10-17
U028229,55,female,96.6,160.0,maintenance,moderate,2022-07-24
U028230,64,female,78.6,185.0,maintenance,moderate,2022-10-22
U028231,32,female,76.1,180.0,muscle_gain,active,2022-11-05
U028232,26,female,68.8,161.0,maintenance,moderate,2023-10-19
U028233,30,male,72.8,162.0,weight_loss,sedentary,2022-07-13
U028234,40,female,74.8,175.0,muscle_gain,light,2023-10-31
U028235,50,male,72.2,192.0,muscle_gain,light,2023-09-10
U028236,26,female,60.0,187.0,muscle_gain,moderate,2023-09-19
U028237,20,male,63.1,170.0,weight_loss,light,2023-06-10
U028238,47,female,109.8,157.0,maintenance,active,2023-09-11
U028239,26,male,75.0,157.0,weight_loss,active,2023-03-10
U028240,42,male,99.3,189.0,weight_loss,sedentary,2022-10-11
U028241,64,female,94.5,177.0,maintenance,moderate,2022-12-14
U028242,41,male,86.0,166.0,muscle_gain,moderate,2023-03-04
U028243,49,female,79.7,178.0,muscle_gain,sedentary,2023-08-25
